"gameId","platformId","gameCreation","gameDuration","queueId","mapId","seasonId","gameVersion","gameMode","gameType","teamId","win","firstBlood","firstTower","firstInhibitor","firstBaron","firstDragon","firstRiftHerald","towerKills","inhibitorKills","baronKills","dragonKills","vilemawKills","riftHeraldKills","dominionVictoryScore","participantId","championId","spell1Id","spell2Id","item0","item1","item2","item3","item4","item5","item6","kills","deaths","assists","largestKillingSpree","largestMultiKill","killingSprees","longestTimeSpentLiving","doubleKills","tripleKills","quadraKills","pentaKills","unrealKills","totalDamageDealt","magicDamageDealt","physicalDamageDealt","trueDamageDealt","largestCriticalStrike","totalDamageDealtToChampions","magicDamageDealtToChampions","physicalDamageDealtToChampions","trueDamageDealtToChampions","totalHeal","totalUnitsHealed","damageSelfMitigated","damageDealtToObjectives","damageDealtToTurrets","visionScore","timeCCingOthers","totalDamageTaken","magicalDamageTaken","physicalDamageTaken","trueDamageTaken","goldEarned","goldSpent","turretKills","totalMinionsKilled","neutralMinionsKilled","neutralMinionsKilledTeamJungle","neutralMinionsKilledEnemyJungle","totalTimeCrowdControlDealt","champLevel","visionWardsBoughtInGame","sightWardsBoughtInGame","wardsPlaced","wardsKilled","firstBloodKill","firstBloodAssist","firstTowerKill","firstTowerAssist","firstInhibitorKill","firstInhibitorAssist","combatPlayerScore","objectivePlayerScore","totalPlayerScore","totalScoreRank","playerScore0","playerScore1","playerScore2","playerScore3","playerScore4","playerScore5","playerScore6","playerScore7","playerScore8","playerScore9","perk0","perk0Var1","perk0Var2","perk0Var3","perk1","perk1Var1","perk1Var2","perk1Var3","perk2","perk2Var1","perk2Var2","perk2Var3","perk3","perk3Var1","perk3Var2","perk3Var3","perk4","perk4Var1","perk4Var2","perk4Var3","perk5","perk5Var1","perk5Var2","perk5Var3","perkPrimaryStyle","perkSubStyle","statPerk0","statPerk1","statPerk2","creepsPerMinDeltas_10-20","creepsPerMinDeltas_0-10","xpPerMinDeltas_10-20","xpPerMinDeltas_0-10","goldPerMinDeltas_10-20","goldPerMinDeltas_0-10","csDiffPerMinDeltas_10-20","csDiffPerMinDeltas_0-10","xpDiffPerMinDeltas_10-20","xpDiffPerMinDeltas_0-10","damageTakenPerMinDeltas_10-20","damageTakenPerMinDeltas_0-10","damageTakenDiffPerMinDeltas_10-20","damageTakenDiffPerMinDeltas_0-10","lane","role","creepsPerMinDeltas_30-end","creepsPerMinDeltas_20-30","xpPerMinDeltas_30-end","xpPerMinDeltas_20-30","goldPerMinDeltas_30-end","goldPerMinDeltas_20-30","csDiffPerMinDeltas_30-end","csDiffPerMinDeltas_20-30","xpDiffPerMinDeltas_30-end","xpDiffPerMinDeltas_20-30","damageTakenPerMinDeltas_30-end","damageTakenPerMinDeltas_20-30","damageTakenDiffPerMinDeltas_30-end","damageTakenDiffPerMinDeltas_20-30","highestAchievedSeasonTier"
508317011,"LA1",1514261610076,913,420,11,10,"7.24.212.5337","CLASSIC","MATCHED_GAME",100,true,false,false,false,false,false,false,0,0,0,0,0,0,0,5,142,4,7,3020,1056,1052,3802,3100,0,3340,6,1,0,6,2,1,830,1,0,0,0,0,74638,57515,10561,6561,0,7788,5698,1176,913,1260,3,1789,3187,3187,14,20,4482,1828,2653,0,7177,6535,2,127,0,0,0,60,11,2,0,7,1,true,false,false,false,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,368,0,0,8126,147,0,0,8138,13,0,0,8135,3,0,0,8226,749,0,0,8237,231,0,0,8100,8200,,,,,7.800000000000001,,520.1,,349.8,,1.9,,137.60000000000002,,125.8,,-182.7,"MIDDLE","SOLO",,,,,,,,,,,,,,,"DIAMOND"
508205561,"LA1",1514250102538,1598,420,11,10,"7.24.212.5337","CLASSIC","MATCHED_GAME",100,true,true,true,true,false,true,true,9,0,0,2,0,1,0,2,142,4,7,3020,3285,0,3165,3100,1056,3340,11,3,5,5,2,3,581,2,0,0,0,0,137609,118018,13652,5938,0,20101,15953,1263,2884,6063,5,5590,5148,3531,21,33,16015,5565,9485,964,12497,11425,0,181,12,4,8,157,15,1,0,12,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,527,0,0,8126,342,0,0,8138,30,0,0,8135,5,0,0,8226,1450,0,0,8237,458,0,0,8100,8200,,,,6.6,7.9,445.40000000000003,495.7,474.4,313,1.4999999999999998,1.4000000000000004,-8.69999999999996,75.9,612.1,358.8,40.80000000000004,61.70000000000002,"MIDDLE","SOLO",,,,,,,,,,,,,,,"DIAMOND"
508200869,"LA1",1514247390677,2193,420,11,10,"7.24.212.5337","CLASSIC","MATCHED_GAME",100,true,false,true,true,true,true,true,11,0,1,3,0,1,0,3,25,4,14,3092,3190,3107,2049,3158,3191,3364,1,7,19,0,1,0,560,0,0,0,0,0,36808,28009,4413,4385,0,17632,13871,874,2885,10813,14,16434,1431,1077,77,96,21098,7037,13635,426,12074,11215,0,23,4,0,0,211,14,3,0,39,7,false,false,false,true,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1177,770,0,8226,1597,0,0,8210,0,0,0,8237,557,0,0,8345,4,0,0,8347,0,0,0,8200,8300,,,,0.7,0.1,383.2,222.10000000000002,380.9,194.9,-0.09999999999999987,-0.55,46.20000000000002,-34.04999999999998,581.9000000000001,394.6,35.10000000000002,-20.74999999999997,"BOTTOM","DUO_SUPPORT",0.4,1,425.2,269.29999999999995,361.8,347.6,-2,-2.1000000000000005,-300.29999999999995,-143.25,795,602.5,-227.39999999999986,-45.299999999999926,"DIAMOND"
508174982,"LA1",1514243837070,1680,420,11,10,"7.24.212.5337","CLASSIC","MATCHED_GAME",200,true,true,true,true,false,false,false,10,0,0,0,0,0,0,8,25,4,14,3092,1056,3020,3285,3165,1026,3340,9,2,13,5,1,2,573,0,0,0,0,0,125836,102836,18939,4060,0,21464,18805,1599,1060,6588,1,7839,2248,2248,17,56,15059,5769,8691,599,13428,11950,0,185,8,8,0,175,16,0,0,11,1,false,false,false,true,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,2183,287,0,8243,15,0,0,8234,10,0,0,8237,785,0,0,8139,1279,0,0,8135,5,0,0,8200,8100,,,,7.4,5.6,538.2,510.2,490.3,360.7,0.9000000000000004,0,105.70000000000002,127.19999999999999,521.7,392.1,-246.29999999999998,-86.50000000000003,"MIDDLE","SOLO",,,,,,,,,,,,,,,"DIAMOND"
508171137,"LA1",1514241534304,1282,420,11,10,"7.24.212.5337","CLASSIC","MATCHED_GAME",200,false,true,false,false,false,true,true,1,0,0,1,0,1,0,7,55,4,14,3146,1082,3136,1054,1001,0,3340,5,7,3,0,1,0,355,0,0,0,0,0,78052,66171,8373,3508,0,15542,11968,2935,638,2153,1,7646,625,0,9,1,18718,8198,10181,338,7639,7050,0,107,6,2,0,11,11,0,0,8,0,true,false,false,false,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,1265,0,0,8143,741,0,0,8138,13,0,0,8135,3,0,0,8237,457,0,0,8233,572,0,0,8100,8200,,,,4.5,5.5,325.6,469.20000000000005,346.29999999999995,338,0.20000000000000018,0.6000000000000001,-55,89.70000000000002,941.8,715.8,-57.299999999999955,70.5,"MIDDLE","SOLO",,,,,,,,,,,,,,,"DIAMOND"
508144698,"LA1",1514237595243,3316,420,11,10,"7.24.212.5337","CLASSIC","MATCHED_GAME",200,false,false,false,false,true,false,false,4,0,2,0,0,0,0,8,21,4,14,3142,3071,3190,3158,3147,3033,3340,10,20,25,2,1,3,330,0,0,0,0,0,135819,35467,97966,2385,819,39420,8733,28435,2251,2157,1,25704,1744,523,109,20,47968,29906,15821,2240,20760,22000,0,111,0,0,0,489,18,2,0,51,13,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,2621,348,0,8226,2116,0,0,8210,24,0,0,8237,1107,0,0,8345,4,0,0,8347,0,0,0,8200,8300,,,,1.9000000000000001,0.8,316.7,241.29999999999998,329.8,178.39999999999998,-1.0499999999999996,-0.7500000000000002,-113.1,-66,583.9000000000001,374,-49.25000000000006,41.20000000000002,"BOTTOM","DUO_SUPPORT",2.4799999999999995,1.7000000000000002,674.52,494.2,445.68,388.2,2.1799999999999997,1.2,218.25999999999993,44.25000000000003,1117.8400000000001,853.7,159.8,29.200000000000045,"DIAMOND"
508119845,"LA1",1514234467582,2065,420,11,10,"7.24.212.5337","CLASSIC","MATCHED_GAME",200,false,true,false,false,false,true,false,2,0,0,1,0,0,0,8,55,4,14,3146,3111,3151,1054,3113,0,3340,7,6,4,3,1,2,442,0,0,0,0,0,129928,110668,15479,3780,0,25833,22036,2489,1307,6022,1,16460,1329,1329,21,4,34686,11630,21567,1487,11320,10775,0,173,2,2,0,53,16,1,0,14,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,2994,0,0,8143,1304,0,0,8138,18,0,0,8135,5,0,0,8237,864,0,0,8233,1201,0,0,8100,8200,,,,5.2,5.3,489,398.5,323.4,237.39999999999998,-1.1999999999999997,-0.3999999999999997,21.599999999999994,11.099999999999994,818.7,454.4,117.30000000000001,45.49999999999997,"MIDDLE","SOLO",,5,,499.20000000000005,,383.6,,0.7999999999999998,,147.8,,1490.7,,515.7,"DIAMOND"
508113505,"LA1",1514230229142,2279,420,11,10,"7.24.212.5337","CLASSIC","MATCHED_GAME",100,true,true,true,true,true,false,false,8,1,1,1,0,0,0,3,117,4,3,2301,3190,3107,3009,3504,3050,3364,3,2,24,3,1,1,830,0,0,0,0,0,24016,17026,4270,2719,0,11990,9004,1915,1069,5403,4,12821,2861,1743,106,58,18950,10358,8370,221,14056,13375,0,19,4,0,0,396,16,1,0,43,9,true,false,false,false,true,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,923,1830,0,8226,2333,0,0,8210,19,0,0,8237,548,0,0,8345,4,0,0,8347,0,0,0,8200,8300,,,,0.30000000000000004,0,199.7,329.4,338.5,277.5,-0.8000000000000003,-0.19999999999999973,-111.05000000000001,95.85000000000002,390.6,334.9,216.3,-75.30000000000001,"BOTTOM","DUO_SUPPORT",1.2,0.8999999999999999,350.4,518.3,271.2,379.9,1.0999999999999996,0.9999999999999998,-2.7999999999999545,96.65000000000003,496.2,722.1,286,-14.149999999999977,"DIAMOND"
508079664,"LA1",1514227277357,1953,420,11,10,"7.24.212.5337","CLASSIC","MATCHED_GAME",200,false,true,true,false,false,true,false,4,0,0,2,0,0,0,8,92,4,12,3142,3071,3814,3111,0,3123,3340,9,7,5,4,1,2,1073,0,0,0,0,0,137691,545,135133,2012,0,23845,455,23367,22,1105,1,19052,3471,1559,29,26,24682,11011,13041,629,13005,14000,1,220,0,0,0,205,17,2,0,15,7,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1200,0,0,8243,15,0,0,8233,1162,0,0,8237,408,0,0,8138,18,0,0,8143,1226,0,0,8200,8100,,,,7.800000000000001,6.4,547.5999999999999,407.6,489.3,261.5,0.30000000000000027,1.1,71.69999999999999,55.50000000000003,823.6,270.8,-78,-146.89999999999998,"TOP","SOLO",,7.2,,630.3,,420.5,,-0.2999999999999994,,-20.50000000000003,,826.6,,-43.89999999999998,"DIAMOND"
508066909,"LA1",1514224660210,1672,420,11,10,"7.24.212.5337","CLASSIC","MATCHED_GAME",200,false,false,false,false,false,true,false,0,0,0,2,0,0,0,6,164,4,12,3077,1054,1055,1053,3078,3047,3340,5,6,4,2,2,2,449,1,0,0,0,0,89839,562,66512,22764,0,16712,562,12380,3769,2376,1,17786,171,171,21,24,21634,10418,10966,249,9382,8583,0,143,0,0,0,326,13,2,0,12,1,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,1719,1300,419,9111,307,0,0,9103,19,31,0,8014,322,0,0,8139,607,0,0,8135,4,0,0,8000,8100,,,,5.6,4.6,509.6,336.3,448.3,201.4,-3.0000000000000004,-0.2000000000000004,-48.80000000000004,4.099999999999994,735.9000000000001,546.6,-238.59999999999997,-62.99999999999997,"TOP","SOLO",,,,,,,,,,,,,,,"DIAMOND"
508032281,"LA1",1514191581491,1971,420,11,10,"7.24.212.5337","CLASSIC","MATCHED_GAME",100,true,true,false,true,true,true,false,9,0,2,5,0,0,0,2,142,4,7,3100,3145,1082,3165,3020,3010,3340,8,3,6,4,1,3,1212,0,0,0,0,0,175885,146718,17119,12048,0,27167,20347,2997,3822,7386,9,6887,10682,2761,23,54,16612,10740,5537,334,13237,11675,2,205,12,8,0,178,17,1,0,14,0,false,false,false,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,1019,0,0,8126,400,0,0,8138,31,0,0,8135,4,0,0,8226,2036,0,0,8237,639,0,0,8100,8200,,,,8.5,7.1,565.7,455.9,474.4,268.6,1.8000000000000007,0.8999999999999995,166.5,25.19999999999999,322,324.79999999999995,-529.4000000000001,-106.6,"MIDDLE","SOLO",,4,,493.40000000000003,,386.2,,-1.8000000000000003,,-129.89999999999995,,772.6999999999999,,-149.80000000000004,"DIAMOND"
508030364,"LA1",1514188308799,2218,420,11,10,"7.24.212.5337","CLASSIC","MATCHED_GAME",100,false,true,true,true,true,false,false,9,0,1,1,0,0,0,3,1,4,3,3107,2301,3190,3117,3050,3113,3364,3,8,20,0,1,0,437,0,0,0,0,0,32248,27061,2590,2596,37,18355,16465,1043,846,4941,9,16123,3203,647,74,45,21810,7954,11263,2591,12604,11100,0,25,4,0,4,140,16,2,0,41,13,false,false,false,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1029,335,0,8226,1073,0,0,8210,0,0,0,8237,649,0,0,8345,4,0,0,8347,0,0,0,8200,8300,,,,0.5,0.5,283.4,240.7,338.1,181.3,1.2000000000000002,1.0999999999999996,-11.75,1.4000000000000057,466.9,285.70000000000005,-101.25000000000006,-51.29999999999998,"BOTTOM","DUO_SUPPORT",0.8,0.8999999999999999,599.6,663.5999999999999,474,378.9,-0.6000000000000005,-1.2999999999999998,-6.5,63.89999999999995,742,592.5,-415.6,-227.10000000000005,"DIAMOND"
508008625,"LA1",1514185797257,1749,420,11,10,"7.24.212.5337","CLASSIC","MATCHED_GAME",100,false,true,true,false,false,true,false,2,0,0,1,0,0,0,2,114,4,14,3077,3047,1054,1053,1055,3078,3340,1,5,3,0,1,0,686,0,0,0,0,0,81146,1229,70953,8963,359,10778,509,7775,2493,4121,5,16587,1702,1593,18,5,24991,9986,13932,1072,9245,8283,1,169,0,0,0,64,13,0,0,12,4,true,false,true,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,983,748,234,9111,159,0,0,9103,19,56,0,8014,104,0,0,8139,650,0,0,8135,3,0,0,8000,8100,,,,5.6,5.7,440.7,378.9,342.6,254.5,-2.4,-0.2999999999999998,-30.700000000000017,-21.099999999999994,642.2,511.5,121.29999999999998,160,"MIDDLE","SOLO",,,,,,,,,,,,,,,"DIAMOND"
507962986,"LA1",1514159318650,2114,420,11,10,"7.24.212.5337","CLASSIC","MATCHED_GAME",100,true,false,false,true,true,false,false,9,0,1,2,0,0,0,1,25,4,12,3092,3157,3135,3027,3158,0,3340,7,3,9,3,2,2,1127,1,0,0,0,0,132943,107700,22701,2542,0,18942,17124,1336,482,11394,1,12954,7670,599,38,56,27688,11401,15747,539,14472,13325,0,183,28,24,0,317,16,1,0,16,10,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1757,643,0,8243,15,0,0,8234,16,0,0,8237,779,0,0,8139,1042,0,0,8135,5,0,0,8200,8100,,,,5.9,6.2,433.6,452.5,400.6,292.9,0.3999999999999997,-0.5999999999999996,-22.5,-19.799999999999983,819.7,340.20000000000005,336.5,35.00000000000003,"MIDDLE","SOLO",3.8,4.300000000000001,424.6,440.29999999999995,587.6,406.79999999999995,-0.40000000000000036,-0.19999999999999973,-11.799999999999955,125.99999999999997,1605.6,803.2,537.5999999999999,300.20000000000005,"DIAMOND"
507899733,"LA1",1514157112359,1423,420,11,10,"7.24.212.5337","CLASSIC","MATCHED_GAME",200,true,false,false,false,false,true,false,6,0,0,1,0,0,0,6,164,4,12,3077,1054,3078,3047,1055,1036,3340,7,1,6,4,1,2,694,0,0,0,0,0,88167,419,73767,13980,0,14207,419,10529,3258,2200,1,15529,7757,5896,20,18,15416,3720,11300,395,10103,8283,1,133,0,0,0,194,13,2,0,12,5,false,false,false,false,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,1207,799,407,9111,498,0,0,9103,16,1,0,8014,226,0,0,8139,644,0,0,8135,4,0,0,8000,8100,,,,6.800000000000001,3.2,537.7,369.70000000000005,479.4,280.2,-0.3999999999999999,-1.8,116.20000000000002,55.30000000000001,675.5999999999999,428.29999999999995,96.09999999999997,80.89999999999998,"TOP","SOLO",,,,,,,,,,,,,,,"DIAMOND"
507777029,"LA1",1514135399623,1884,420,11,10,"7.24.212.5337","CLASSIC","MATCHED_GAME",100,true,true,true,true,true,false,true,11,1,1,3,0,1,0,3,99,4,21,3285,1052,3165,3020,3174,1026,3340,7,4,17,4,1,2,794,0,0,0,0,0,108934,88989,17864,2080,0,27713,24708,2058,946,4245,5,12601,5441,2190,28,52,11559,3462,8022,74,13385,12410,1,146,12,8,4,499,15,1,0,14,3,false,false,false,true,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,1571,0,0,8126,653,0,0,8138,30,0,0,8135,5,0,0,8226,1981,0,0,8237,702,0,0,8100,8200,,,,6.3,5.800000000000001,365.8,425.20000000000005,375.8,305.2,,,,,347.4,201.8,,,"MIDDLE","SOLO",,2.5,,495.40000000000003,,543,,,,,,562.2,,,"DIAMOND"
505374775,"LA1",1513578861436,1968,420,11,10,"7.24.212.5337","CLASSIC","MATCHED_GAME",100,true,false,true,false,true,false,true,6,0,1,0,0,1,0,5,117,4,7,3107,2049,3190,3504,3158,3098,3364,3,4,15,2,1,1,702,0,0,0,0,0,14446,10640,3107,699,0,7186,5623,1562,0,3234,6,9505,768,428,75,34,12606,5932,6640,34,10460,9900,0,6,4,4,0,211,15,2,0,39,4,false,false,false,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,728,1974,0,8226,1976,0,0,8210,19,0,0,8237,438,0,0,8345,4,0,0,8347,0,0,0,8200,8300,,,,0.3,0,275.4,284.70000000000005,262.3,204.4,0.8,-0.050000000000000266,31.30000000000001,-14.899999999999991,360.4,251.6,70.40000000000003,50.05000000000001,"BOTTOM","DUO_SUPPORT",,0,,575.5,,367.5,,0.050000000000000266,,134.85,,569,,1.9499999999999886,"DIAMOND"
505284783,"LA1",1513566821690,1217,420,11,10,"7.24.212.5337","CLASSIC","MATCHED_GAME",200,false,false,false,false,false,false,false,1,0,0,0,0,0,0,8,51,4,7,2015,1055,1038,1054,3006,3086,3363,4,2,0,4,1,1,676,0,0,0,0,0,47823,157,47377,288,666,4848,157,4643,48,1445,2,3461,376,51,19,20,9545,4833,4521,190,6362,5925,0,106,0,0,0,68,10,1,0,7,3,false,false,false,false,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,47,30,17,9111,136,0,0,9104,0,0,0,8014,69,0,0,8139,483,0,0,8138,5,0,0,8000,8100,,,,5.4,5.199999999999999,374.9,306.6,279.6,303.3,-0.4500000000000004,0.04999999999999982,-49.35000000000002,0.9000000000000057,592.9000000000001,361.6,286.6,-25.400000000000006,"BOTTOM","DUO_CARRY",,,,,,,,,,,,,,,"DIAMOND"
505201912,"LA1",1513560585034,2474,420,11,10,"7.24.212.5337","CLASSIC","MATCHED_GAME",100,false,true,false,false,false,false,false,3,0,0,2,0,0,0,4,18,4,7,3144,3033,3006,3031,3087,3094,3363,4,6,14,0,1,0,815,0,0,0,0,0,283842,100907,158026,24908,812,28895,8728,19445,721,5026,4,13264,6611,5453,34,10,26236,6729,19342,165,16870,15225,1,275,28,23,0,242,18,1,0,15,5,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,2868,1646,1222,9111,534,0,0,9104,23,53,0,8014,592,0,0,8139,1295,0,0,8138,18,0,0,8000,8100,,,,5.9,7.2,435.7,321.3,294,294.3,-0.6000000000000001,-0.75,-62.099999999999994,21.150000000000034,560.8,159.9,321,-14.200000000000017,"BOTTOM","DUO_CARRY",5.6,8.1,612.1,652.4000000000001,436.6,520,1.5500000000000003,1.1,-47,115.25000000000006,1243.2,592.2,131.29999999999995,174.05000000000004,"DIAMOND"
505193769,"LA1",1513556599190,1818,420,11,10,"7.24.212.5337","CLASSIC","MATCHED_GAME",200,false,true,true,true,true,true,false,11,0,1,2,0,0,0,8,25,4,3,3092,2421,3107,3158,2045,3190,3364,3,7,15,2,1,1,550,0,0,0,0,0,29066,23472,3916,1677,0,12714,10776,1463,474,6797,10,14737,4178,1826,81,55,23157,6840,14673,1643,10766,10350,0,17,0,0,0,149,12,4,0,35,8,false,false,false,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1237,745,0,8226,1240,0,0,8210,0,0,0,8237,662,0,0,8345,4,0,0,8347,0,0,0,8200,8300,,,,0.7,0.5,367,254.39999999999998,417.79999999999995,231,-1.45,0.2499999999999999,-48.599999999999994,37.099999999999994,725.2,266.79999999999995,44.099999999999966,-126,"BOTTOM","DUO_SUPPORT",,0.5,,300.9,,369.7,,-0.24999999999999978,,-288.45000000000005,,1061.6999999999998,,242.55000000000007,"DIAMOND"
505158855,"LA1",1513554035269,1926,420,11,10,"7.24.212.5337","CLASSIC","MATCHED_GAME",100,false,true,false,false,true,true,false,2,0,1,2,0,0,0,2,267,4,3,2049,3098,3107,3158,3504,3105,3364,1,7,16,0,1,0,421,0,0,0,0,0,14473,11191,1735,1546,0,7441,6148,802,490,15921,5,9376,1907,0,73,36,20878,8323,10619,1936,8900,8575,0,8,0,0,0,162,13,3,0,32,3,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,561,1104,0,8226,1779,0,0,8210,19,0,0,8237,426,0,0,8345,4,0,0,8347,0,0,0,8200,8300,,,,0.1,0,278.6,254.7,274.7,163.9,-2.05,-0.5500000000000003,-59.79999999999998,-1.099999999999966,354.6,408.4,-160.55,43.599999999999994,"BOTTOM","DUO_SUPPORT",,0.7,,494.5,,347.4,,-1.5999999999999999,,-222.9,,980.7,,-24.000000000000057,"DIAMOND"
505154150,"LA1",1513551653104,1600,420,11,10,"7.24.212.5337","CLASSIC","MATCHED_GAME",200,true,true,false,true,true,true,true,9,0,1,1,0,1,0,6,267,4,3,3107,3098,2049,3158,3504,1026,3364,3,4,16,2,1,1,450,0,0,0,0,0,16355,12670,3684,0,0,7402,6245,1156,0,9871,5,4116,3118,2499,68,25,12392,6716,5392,283,9879,8400,0,10,0,0,0,141,13,2,0,31,5,false,false,false,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,553,1450,0,8226,1387,0,0,8210,19,0,0,8237,420,0,0,8345,4,0,0,8347,0,0,0,8200,8300,,,,0.1,0.2,274.70000000000005,237.8,292.79999999999995,222.5,-0.20000000000000018,0.7000000000000002,-1.8499999999999943,61.75,591,273.1,383.30000000000007,90.4,"BOTTOM","DUO_SUPPORT",,,,,,,,,,,,,,,"DIAMOND"
505117598,"LA1",1513548337096,1532,420,11,10,"7.24.212.5337","CLASSIC","MATCHED_GAME",200,true,false,true,true,true,true,false,11,0,1,2,0,0,0,6,25,4,21,3157,1058,3020,3027,3135,0,3340,8,1,11,6,1,2,627,0,0,0,0,0,96469,73043,18889,4535,0,21660,18884,2775,0,8496,1,13847,3201,1320,10,59,17608,5157,12209,240,12392,11750,0,150,17,12,5,183,15,0,0,7,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8230,12,0,0,8243,15,0,0,8234,16,0,0,8237,765,0,0,8139,1032,0,0,8135,5,0,0,8200,8100,,,,5.300000000000001,7.8,473.7,542.2,513,333.20000000000005,-0.39999999999999947,2.4999999999999996,100.89999999999998,165.59999999999997,912.9,298,639.8,-13.799999999999997,"MIDDLE","SOLO",,,,,,,,,,,,,,,"DIAMOND"
505132062,"LA1",1513545594321,1992,420,11,10,"7.24.212.5337","CLASSIC","MATCHED_GAME",200,false,true,true,false,false,false,true,8,0,0,1,0,1,0,7,92,4,12,3142,3111,1055,3071,3812,1033,3340,5,6,7,3,1,1,612,0,0,0,0,0,173615,420,172672,522,0,19396,420,18843,132,5151,1,26362,3613,3436,21,27,26330,11059,14502,769,13324,12850,0,219,28,20,4,245,16,0,0,14,1,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,960,0,0,8243,15,0,0,8233,1335,0,0,8237,410,0,0,8143,1094,0,0,8135,5,0,0,8200,8100,,,,7.6,6.2,513.1,441.20000000000005,424.9,270.4,-0.40000000000000036,-1.0999999999999999,-9.700000000000017,-35.99999999999997,784.5999999999999,296.6,190.89999999999998,-168.2,"TOP","SOLO",,8.100000000000001,,608,,486,,0.9000000000000008,,81.4,,1274.9,,322,"DIAMOND"
505084710,"LA1",1513541666279,2187,420,11,10,"7.24.212.5337","CLASSIC","MATCHED_GAME",200,true,false,false,true,false,false,false,9,0,0,2,0,0,0,9,25,4,3,3107,2045,3190,3098,3158,1026,3364,1,3,18,0,1,0,730,0,0,0,0,0,26540,23019,3034,487,0,13648,12099,1369,179,7958,6,9133,2181,1729,68,80,16034,5222,10685,126,10917,9125,0,15,0,0,0,148,14,3,0,43,4,false,false,false,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1216,539,0,8226,1825,0,0,8210,0,0,0,8237,656,0,0,8345,4,0,0,8347,0,0,0,8200,8300,,,,0.6000000000000001,0.1,278.8,312.2,266.5,213.39999999999998,-1.5000000000000002,-1.2500000000000002,20.74999999999997,17.549999999999983,410.7,250.4,-327.05,-41.10000000000002,"BOTTOM","DUO_SUPPORT",0.4,0.6,519,175.10000000000002,333.6,263.3,-1.3000000000000003,-2.15,81.60000000000002,-120.50000000000003,587.8,603.4,-481,-111.10000000000014,"DIAMOND"
505082049,"LA1",1513540202037,919,420,11,10,"7.24.212.5337","CLASSIC","MATCHED_GAME",100,true,true,true,false,false,true,true,4,0,0,2,0,1,0,2,267,4,3,3098,3158,2049,3114,1052,2055,3340,1,2,8,0,1,0,598,0,0,0,0,0,9407,6464,2942,0,0,4938,3455,1483,0,3162,5,2232,1030,503,25,11,5961,2374,3419,167,4917,4435,0,4,0,0,0,81,7,4,0,14,2,false,false,false,true,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,455,478,0,8226,816,0,0,8210,0,0,0,8237,232,0,0,8345,4,0,0,8347,0,0,0,8200,8300,,,,,0.1,,275.6,,284.3,,0.19999999999999996,,90.29999999999998,,445.9,,-63.099999999999994,"BOTTOM","DUO_SUPPORT",,,,,,,,,,,,,,,"DIAMOND"
